"acc_id","char_id","acc_day_cnt","char_day_cnt","char_cnt","playtime","total_exp","npc_kill","rich_monster","death","fishing","private_shop","game_money_down","game_money_up","enchant_count"
102246,70507,24,1,9,68.829305742,0.104762550063287,46.3427377053,9,7.3765044,22.9503574046,0,-3.703676692,3.72799961736,0
102248,306414,28,19,8,26.964348425,0.769942304038316,12.70959013,8,1.2294175,3.24777614,0,-0.05396791386,0.0536767199,0
102249,329994,4,1,3,24.85776003,0.0435960812759661,14.869364209,14,0,1.84244681,0,-0.1500918967,0.1580813339,0
102250,99783,28,28,1,88.593803,0.518573093887742,52.400653,0,1.4753008,0,0,-0.0091844169,0.00745723945,0
102255,104178,25,4,6,15.93752095,0.929485823370264,30.29497912,20,0,4.3881038,1.5512692,-0.3155165475,0.367359406,0
102264,325577,28,28,1,91.0117076000161,0,0,0,0,0,83.9269238427355,-2.60128680612279,1.58918093,0
102267,58561,28,28,1,90.5576209447991,0,0,0,0,0,85.7549369142164,-0.559801568323015,2.24893671,0
102268,249522,20,1,3,34.00503917,0,0,0,0,0,32.92880573,-4.6061150433,4.6038241446,0
102270,323539,28,2,7,9.15430208,0.383345155619433,15.94401391,1,0.2458835,10.871134838,0,-0.42558355284,0.043770269,0
102278,38559,27,3,7,38.1386379,0.8121993728579,32.95422888,19,0.7376505,9.72432947,0.01361481,-0.431446747,0.449887329,0
102291,91301,22,22,2,23.972991562,28.5224393546975,0,0,15.2447739,0,0,-0.0268982994,0.026828561,0
102298,96961,19,4,2,20.164743636,0.0904692689758767,35.163005262,12,8.6059219,0.760166799,0,-0.7628150732,0.789011837,0
102299,233256,14,3,2,13.5828225,0.479509066413398,21.28819952,4,0,2.79111442,0.02184612,-0.1394163555,0.164940012,0
102301,70956,20,16,2,19.7434256,0.312411527832303,10.388617463,2,0,14.2003265,0,-0.1735945592,0.04188698,0
102302,312290,10,2,2,71.5070196,0.857068279139469,14.8497653151,12,0.983534,52.64199847,0,-1.1986915986,0.598624695,0
102303,254976,26,26,1,78.1357573,0.17996972903858,32.9393602,0,0,0,0,-0.303283612,0.303844112,0
102305,315480,19,19,3,4.39106913,0.0782944561620216,4.831192166,0,0,2.65348393,0,-0.0217285005,0.0306514399,0
102311,69284,8,2,6,36.15376183,19.7712919292617,24.81730655,6,5.1635526,2.4910813,0.01353679,-0.1271532833879,0.0839915841,0
102319,166758,27,27,1,82.8802635248524,3.04849640152566,99.5679686416052,0,3.9341356,0,0,-0.0371748603303358,0.0452600028,0
102322,341089,26,26,1,77.7050793,0,0,0,0,0,75.3779947,-0.0244005483,0.2020653854,0
102329,244896,19,1,2,17.8381333,0.957953947345143,41.9289047,8,0,8.98952146,0,-0.650444347,0.4934090584,0
102335,220810,6,1,3,33.4011488,1.8398802822335,25.79564452,5,4.1800191,5.86833482,0,-0.2235278337,0.2265353817,0
102338,174164,26,6,5,10.635937,1.76629807923871,9.9790332201,2,1.9670679,3.33379531,0,-0.0962339036,0.1015246237,0
102340,319740,26,15,7,17.2178603,0.685218128172906,9.919554835,6,0.491767,3.58069507,0,-0.0346109116,0.0663070445,0
102341,16260,11,1,2,86.281242,6.10584752285632,89.605157,1,1.9670679,0,0,-0.641621241,0.65354022,0
102344,254948,28,28,1,83.266475,2.13701116970357,0,0,2.2129515,0,0,-0.00944464759,0,0
102350,275689,28,15,4,17.46362943,0.232626670694514,20.98202611,9,0.2458835,4.52214596,0,-0.041560192,0.200228035,0
102362,188055,28,28,1,87.617751,3.83620863612859,84.775994,0,4.6717861,0,0,-0.099344764,0.0959197012,0
102368,248511,26,8,8,28.0480725445874,0.452779529713227,1.232129601,5,0,18.4870422046052,0,-0.184374828680739,0.1526257624,0
102371,378273,18,1,5,15.7198394,0.17104296674927,29.53697967,6,1.9670678,3.53356975,0,-0.4055679366,0.35078732,0
102374,88483,28,28,1,88.142064,0,0,0,0,0,86.090935,-3.2293387421,3.4977222,0
102383,381557,22,22,2,25.99063482,6.34788890722978,11.94719641,0,0.9835339,0,0,-0.0185936937,0.0209537475,0
102386,214654,28,28,1,91.440047,0,0,0,0,0,85.672938,-10.257107369,4.57675001,0
102397,17505,27,27,1,81.5320499,0,0,0,0,0,71.4310259,-1.553199347,2.37509395,0
102399,208352,28,24,4,22.59434764,0,0,0,0,0,21.22139433,-2.2817706,2.2817706,0
102402,316366,20,3,3,16.6912121816471,0.36310543722808,16.5854240162183,4,0.2458835,3.7333454,0,-0.442713960371783,0.287858039,0
102407,77813,8,2,6,9.694994066,0.495231220825699,2.96643838,2,0.983534,1.5072649,0,-0.0285514729,0.041543914,0
102415,226056,13,13,1,30.8685617,0.0512265932503763,2.1476088,1,0,19.0176667,0,-0.2478160255,1.4088925705,0
102416,204899,28,3,6,81.351813,0.533581809994784,63.7716647,17,0.7376505,39.9159346,0,-0.96216044,2.598659045,0
102418,29276,24,11,2,23.64764095,29.6809782632341,22.78324519,10,3.1964853,3.0682869,0,-0.1044292849,0.1474211928,0
102422,54813,15,6,2,83.657363,1.06327219048868,44.99706177,8,1.2294175,1.05376301,0,-1.447302366,0.210150456,0
102428,331925,28,28,5,74.6832902,0.578036459150879,31.48723113,4,0,56.3308696,0,-0.5206390071,0.53685763,0
102431,51086,16,1,5,51.005221,0.15462733202931,37.332243531,1,0,36.70689573,0,-0.247032264,0.2852901498,0
102433,176794,27,24,3,24.097045585,0,0,0,0,0,22.71168771,-7.1362426,7.8535815,0
102434,385448,23,22,4,18.76737265,0.00928164995174662,0,0,0,0,14.60143635,-10.65105105088,3.974851065,0
102435,187330,2,1,6,32.08570224,0.511303156888298,30.806283371,16,15.7365415,6.5795038,0.002496699,-0.6318553756,0.9278784339,0
102437,151406,28,28,1,88.188872,0.957943844261825,0,0,4.671786,0,0,-0.1365134545,0.1469633081,0
102445,333063,26,4,6,6.258911971,4.7629888180513,1.962756241,3,4.1800191,1.84236877,0,-0.0395517617,0.03857163796,0
102446,273257,27,6,6,24.3451549,20.6806578106301,25.3664602,7,3.1964852,5.26202687,0.009830752,-1.7722133438,1.7386981852,0
102452,129293,25,6,5,47.4333785,3.86938559309354,24.57466618,14,1.7211844,16.21570828,0,-0.61110110328,0.6081875124,0
102458,291759,28,3,6,24.1696069,3.0893006577082,38.9171825,6,0.983534,4.741465344,1.090121,-0.926508504,0.91657868,0
102462,150101,28,28,1,90.527189,0.642936479274568,25.3076596,0,0.491767,0,0,-0.039859522597,0.039373975528,0
102466,345092,28,28,6,79.4395024,0.0522066912629148,21.827887749,2,0,58.66189223,0,-0.5354182604,0.5660309785,0
102468,396219,28,28,6,59.5767004,0.450852686946821,71.8268011,2,0.2458835,2.507973,3.2685295,-3.192513657,2.970214482,0
102470,136691,28,28,1,91.243432,0,0,0,0,0,85.785013,-2.687933227,2.6333492,0
102471,197945,28,28,1,54.790061,0.167283836387761,28.310255811,3,0.491767,36.41864466,0,-1.186975229,1.323214094,0
102474,279663,19,17,12,9.629455768,55.0664943043111,12.87686866,6,2.4588349,13.56433241,0,-0.0753996798,0.0412916163,0
102477,359164,27,27,1,32.30104204,18.7101753224598,16.4468679902,15,3.6882523,0,0,-0.00596818936,0.005645941853,0
102480,5328,23,11,7,56.0352859307524,0.166014527205552,10.4156523001,8,0,35.6621847,0,-0.59901302515,0.21379644271,0
102482,30361,25,1,7,3.045192443,3.28120892715932,22.668345907,5,1.2294174,0.07396471,0,-0.11607924799,0.0850409733,0
102483,76662,11,3,3,15.71749891,27.745443816532,8.9493305,2,0.9835339,4.5177772,0,-0.0083860566,0.0122483991,0
102488,333051,20,1,32,25.243966465,0,0,0,0,0,24.6029012,-0.0001704564,31.976283,0
102490,70381,26,1,5,49.2754732,0.313845310582207,18.865505253,12,0.491767,23.05623573,0,-0.8396389464,1.216508435,0
102496,232258,11,1,20,21.559775785,0,0,0,0,0,21.4986439,-8.238726e-05,0.0001537232,0
102498,166450,28,28,2,87.891608,23.233904722495,0,0,3.1964852,0,0,-0.0747680793,0.07902934553,0
102499,21862,27,21,4,16.52034458,6.87366706683409,8.092651651,2,1.7211844,0.07162405,0,-0.0082231572,0.009048905105,0
102500,307106,28,28,1,89.607311,0,0,0,0,0,85.712725,-4.567706894,5.89739211,0
102511,227375,25,25,2,8.39124973,0.0604572886382707,21.62309657,3,0,2.17111358,0,-0.2030671241,0.143436426,0
102515,172242,27,27,2,22.44454329,0.665487785459629,51.23307269,14,5.4094363,5.15517614,0,-1.4336089552,0.9008862025,0
102516,279553,25,25,2,20.49477643,30.6659072168903,14.79028597,7,2.9506018,6.18393348,0,-0.47505734602,0.24666727293,0
102521,173546,17,3,6,31.69247094,33.8080473025063,8.348134313,6,0.491767,16.633632,0,-0.076691914479,0.1548007563,0
102522,128023,25,25,2,33.4315793,0.786500615375608,30.7579564,0,0.491767,0,0,-0.01392222433,0.01400176921,0
102528,216663,11,1,3,33.81076695,0.0371932140979147,7.2569258502,6,2.9506016,22.2527654,0,-0.87569366267,0.44453709,0
102533,83651,28,7,2,21.49657655,41.1802530204239,31.31183947,7,7.3765042,3.3887225305,0,-0.0665229075,0.08029222369,0
102542,358833,28,28,2,85.2209219,0.892109936677783,17.4390613613,2,0,72.14699,0,-0.0615241586,0.0609343178,0
102543,149737,28,28,3,42.2254202,0,0,0,1.2294174,0,0,-0.0936951064,0.1116388367,0
102546,252649,8,3,6,7.69607448,54.0781343023237,21.88804233,4,1.4753008,13.4882227,0,-0.6410549129,0.6384947185,0
102558,90919,8,1,6,84.389985,0.491726075376146,52.5517133,17,0.491767,48.2101227,0,-5.655991063,1.9045456589,0
102563,103371,23,1,3,13.90583162,0.229681725927183,9.143646143,6,1.7211844,0.2816978274,0,-0.11531630536,0.1130989757,0
102571,348956,15,2,4,22.42113626,0.482899407680861,38.9503014521,9,6.39297,2.119190213,0,-17.23455902,11.888097689,0
102576,72703,28,28,1,90.393772,0,0,0,0,0,65.8493422,-2.039468736,2.86820893,0
102583,278421,28,28,4,63.899889,0.702110446133749,34.18399277,7,1.4753009,20.21222093,0,-2.43893667,2.84120018,0
102585,62803,25,2,6,5.55203402,3.87427958988782,22.35642699,2,0.7376505,0,0,-0.0554591213,0.1033723313,0
102586,68248,28,28,1,87.411778,0,0,0,0,0,85.751933,-0.9505850898,0.8421677063,0
102592,212347,18,1,7,25.831471,0.211323891566008,16.60907977,13,1.475301,5.96090755,0,-6.4148110034,6.4707891107,0
102594,127696,18,1,4,76.029169655,14.4675384634161,102.4938554,0,0.2458835,0,0,-0.566759519,0.4900281,0
102595,145395,16,2,5,47.3022997,0.294655764855418,17.59924557,16,2.9506015,26.1283454,0,-2.1901862813,2.1976422997,0
102599,376087,28,28,1,91.145125,0,0,0,0,0,84.127713,-2.377094024,2.1917116343,0
102608,49179,9,1,8,17.60640835,0.885232171946679,35.461744232,10,0.7376505,5.253951601,0,-0.2815143107,0.297930578,0
102623,54392,28,22,6,11.1719469999289,0.786495651484002,8.72122049936224,7,0.491767,3.65879508757913,0,-0.128711039390752,0.0876300366,0
102624,37179,25,10,4,15.58174192,0.224874376600541,34.947061551,7,6.8847372,2.958588234,0,-1.6095144831,1.9559003121,41.96574
102625,346948,28,28,1,39.264489866,34.1617480678719,0,0,19.4247927,0,0,-0.0456779352,0.0592106734,0
102628,166757,20,1,7,3.50162032,0.236450297644062,7.72531124,0,0,1.58294624,0,-0.053359214,0.033552975,0
102629,217965,28,28,1,91.414296,0,0,0,0,0,82.699214,-3.30028103,3.48503691,0
102634,386434,23,23,6,15.58174264,0.825003209774546,28.32276042,4,0,6.316726291,0,-0.1140475419,0.1213836642,0
102637,249612,28,28,2,44.3741395,0,0,0,0.9835339,0,0,-0.02321147184,0.02228077813,0
102642,376918,25,25,2,14.4699304,0.255269087675388,4.73251319,8,0.2458835,6.38604873,0.07088284,-0.2078802166,0.1747044998,0
102643,235713,28,28,1,4.941123186,2.19378408479631,25.66046824,8,0.491767,1.0981574,0,-0.1713924767,0.1430439792,0
102661,52175,2,1,5,29.93230007,50.5758504355224,18.365016474,9,0.491767,3.64241071,0.06230044,-0.08346314417,0.084379761498,0
102664,389578,28,28,3,36.89340428,26.9462890015697,15.85277171,20,38.6037026,0,0,-0.007486416023,0.00782355079,0
102666,13558,27,2,6,11.7500894,0.939617993644546,42.5669359,0,0,0,0,-1.1479722676,1.257666692,0
102669,200076,28,2,6,69.49405232,0.171851213030191,38.782007933,10,1.967068,36.11888274,0,-1.3150161574,0.3843001438,0
102671,163390,28,28,1,89.480919,0,0,0,0,0,88.45875,-0.0253269788,1.205709,0
102680,168722,10,1,6,9.3275113,3.69454217142519,0.795511016,0,0.2458835,3.540358076,0,-0.01216976176,0.00975857057,0
102687,148523,27,13,3,79.5752572,0.483010858555401,80.4351532,5,1.7211844,0,0,-0.2466873948,0.3227584458,0
102697,154425,16,12,2,24.68455,3.12605765367658e-05,0,0,1.9670679,0,0,-0.023030474,0.0198929134,0
102704,227977,27,2,4,34.8734224,0.248000701928883,36.7847786,9,0,14.58575417,0,-3.1602950449,3.163341203,0
102720,217955,27,7,8,30.2014754,1.83047108769871,27.7080481,12,0.4917669,4.83103418,0,-1.0225079361,0.7050731895,0
102722,131673,28,28,1,91.58985,0,0,0,0,0,84.943939,-2.205861988,1.614405066,0
102725,352066,28,28,1,91.521971,0,0,0,0,0,88.144938,-2.924417311,1.64653692,0
102730,132552,11,2,2,35.24324688,0.111557842550696,32.367565173,13,5.9012035,8.31716679,0,-2.32125011,1.261766612,0
102731,88747,8,1,2,77.721464,0,0,0,0,0,66.59234517,-0.22879341019,0.550256611,0
102732,91261,2,2,6,76.54410562,0.100842933768582,22.0776271096,14,25.0801148,40.64602396,0,-5.530633659,3.9313324,0
102747,308109,28,28,1,90.676992,0,0,0,0,0,79.274556,-4.499414886,3.28862104,0
102752,323260,27,27,1,6.12081307,0.642110801735861,25.40735111,2,0,11.15755374,0,-1.1977121043,0.9322216197,0
102758,39041,28,28,1,90.09651,0,0,0,0,0,81.149615,-2.957187171,2.415710424,0
102773,50302,28,28,1,88.060138,0,0,0,0,0,86.743163,-0.8227844339,0.44283427,0
102774,347929,28,28,3,37.7243407,23.3071060769503,15.91562728,17,17.7036087,0,0,-0.00949950538,0.009550386598,0
102775,85891,10,2,3,5.82355014432231,0.867353117445683,7.93855092660334,5,0.491766965647735,3.52389552,0,-0.0615936444548125,0.0068681981,0
102780,78898,22,3,8,29.0311482,0.340141249562378,28.60426325,6,0.491767,21.61669275,0,-0.1980728233,0.182676077,0
102784,54649,28,18,6,28.361719,1.09706679352339,29.5440757,4,0.2458835,8.89203224,0,-2.2606257901,2.85440863,0
102797,242296,28,28,3,62.1654612,0,0,0,0,0,57.2204338,-73.334849,78.401046,0
102800,52736,26,26,1,69.2576535,0,0,0,0,0,69.1175989,-3.2239476394119,11.30918015155,0
102806,27206,15,1,7,2.783039197,11.7034730373978,13.3131504,2,1.7211843,0.2202557,0,-0.07535348279,0.076964266,0
102808,23689,20,10,5,19.02718543,36.0837288997044,5.14885544,9,4.4259022,2.668658999,0,-0.01127250823,0.018121560244,0
102815,144295,26,26,1,79.3014006,2.12784965796357,41.1171711,0,9.3435719,0,0.004993398,-0.065265818,0.058676143,0
102820,146862,28,28,1,91.48218,0,0,0,0,0,88.305935,-2.823268661,2.5043427,0
102821,11385,27,19,3,15.1604245,0.0902084918665118,9.41737642,15,1.7211845,2.4660754,0,-0.2908403478,0.2810692225,0
102827,187172,9,3,7,46.471369755,0.23958677118845,35.83347917,15,0.2458835,18.78204006,0,-1.3096465226,3.426342321,0
102832,16421,28,28,1,89.104073,2.29953775725804,0,0,11.3106397,0,0,-0.0001278423,9.94329e-05,0
102833,392528,28,28,3,24.4902769,30.825957199672,28.99864162,16,1.9670679,8.25720733,0,-1.486264361,2.1811513095,0
102840,253505,19,1,10,17.234245137,53.8393080026399,13.884269382,2,0.491767,2.262867357,0,-0.09274974331,0.12225719146,0
102844,169445,26,1,9,29.46416858,0.46301183367186,18.87192703,1,0.7376505,0,0.2776797,-0.3171285063,0.9733382538,0
102847,169899,28,28,1,88.5048662,0,0,0,0,0,84.3133636,-0.251496374,0.9328746485,0
102849,845,28,28,1,91.51963,0,0,0,0,0,86.696425,-6.236096721,6.26292367,0
102851,187715,28,26,2,43.81940602,7.86368719669511e-05,0,0,11.3106394,0,0,0,0,0
102852,52889,25,15,2,26.03510826,18.9898248189275,10.95669361,20,3.4423686,0,0,-0.0060294675,0.00642006969,0
102859,342115,3,2,4,2.602808583,0.758158286315796,22.5970397401,2,0,71.10423938,0,-0.1868730754,0.005051929,0
102860,354896,28,28,2,46.251346795,0.118945821753254,54.175514571,13,2.9506018,21.47812605,0,-0.756416113,4.138898485,0
102867,39940,19,3,3,87.189407655,0.770060245143636,62.338798,0,0.7376505,0,0,-0.11029911108,0.1074422644,0
102879,100451,21,1,6,40.261611221,0.268559927314549,26.2285443,1,0.983534,2.45838997,0,-0.3849874128,0.324826505,0
102881,15910,1,1,2,60.353794866,3.29097479338665,43.9805382,3,2.7047182,0.1370064,0,-0.453398229,0.2789475839,0
102886,266860,20,20,2,22.36730153,11.2458883035482,10.9468935802,6,1.9670678,0,0,-0.00567528863,0.005157101376,0
102889,113953,20,20,1,3.8995315,0,0,0,0,0,0,0,0,0
102893,171209,15,1,3,89.26089,12.5646952650927,28.7938479,0,0.2458835,0,0,-0.158272298,0.165951014,0
102894,366471,22,22,3,4.55725568,2.35571578042589,24.346895713,0,0.491767,1.76547808,0,-0.07001441194,0.0605254001,0
102895,371246,28,28,3,70.3764826,0.205132698097231,51.85386682,5,3.4423687,8.05431171,1.68726134,-5.0961164392,4.572548891,0
102897,302829,28,28,2,18.4584064,20.2713664341853,21.83599954,7,5.1635526,4.52850469,0,-0.8222700521,1.010970898,0
102898,202382,28,28,1,90.55294,0,0,0,0,0,85.834985,-1.06176187,1.19847174,0
102899,60717,28,28,1,87.2736797,0,0,0,0,0,77.6727738,-4.260588971,2.58073666,0
102909,358799,28,28,2,76.8881884,0.179768879016455,28.03821523,10,47.2096247,48.25814586,1.730798,-14.6296961611,9.3939120094,0
102913,280912,8,1,7,41.2470255,0.182638130961448,45.42556986,8,0,15.14321921,0,-0.1714404047,0.3188247233,0
102916,136158,8,1,4,25.0426673,13.7783878269218,5.9720778,0,0,0,0,-0.0238336067,0.02893042432,0
102919,96197,28,28,1,91.6483650186696,0,0,0,0,0,83.7334265432217,-3.20927087937989,3.612431,0
102923,200362,28,28,4,61.322830005,32.9194306561571,61.61560721,9,3.1964852,5.3657184,0.2353139,-0.1514842013,0.173015306,0
102926,377187,22,22,1,34.5621154,0.203598281625861,18.46200587,0,0.7376504,22.4744646,0,-0.438877635,0.063000817,0
102929,385983,28,28,6,73.7329798,1.1768797776614,57.1439829,5,1.9670678,8.9056470037,0,-5.269839968,5.2307345218,0
102930,300909,28,28,3,12.84551578,20.400487895662,32.1597321,6,0.491767,0.03194994,0,-0.188836875,0.43554768616,0
102932,9832,24,1,2,17.6227929,0.707259081321031,35.70506067,10,0,3.67876858,0,-0.1008641614,0.530288119,0
102934,266336,15,5,5,10.92149765,0.266951791085383,24.9028070506,6,0,7.76013022,0,-0.1254754199,0.14254290067,0
102949,251264,28,22,5,30.2857403,0.297065320735862,24.534788156,14,0.491767,9.112327103,0,-0.53090504945,1.1988980518,0
102953,277855,27,11,4,43.009539221,20.7757868374448,38.5369979,10,2.9506018,14.7911457,1.166778,-0.492409568039,0.2703960764,0
102973,115608,28,1,3,50.3428136,0.948917136470866,37.40185933,12,4.6717856,30.53653886,0,-11.727406527,11.872859865,0
102981,337258,22,22,3,12.5225056,46.9676817990128,11.8616982921,8,1.2294174,3.26693059,0.063977911,-0.0509044962,0.05014755637,0
102984,321350,19,19,1,4.955167029,0.162765596316285,3.742686316,2,0,1.47984033,0,-4.90645281,4.802592624,0
103002,311515,22,1,6,81.143497,0.41524515011215,15.951449092,4,0.2458835,67.6965865,0,-0.248316137,0.4544165862,0
103004,90536,3,1,7,14.530788,0.264108974019524,13.15330495,1,0,4.92013523,0,-0.10214632464,0.2217954794,0
103008,389649,28,28,4,60.077601,0.231215597496409,13.06780614,7,0.4917669,27.9498033,0,-0.1267743843,0.1433397086,0
103010,242087,28,28,2,87.32048,0.53376537043458,59.3581647,20,3.1964852,43.6367577,0,-1.821492388,3.061755124,0
103015,219609,28,28,2,85.143678,2.12084615998734,26.5380975,0,3.9341356,0,0,-0.00096589113,0.000980862954,0
103020,5641,23,2,2,21.913215526,0.204055390595988,14.3627927801,9,38.6037036,4.54847871,0,-18.5415554012,15.5611972374,0
103028,52464,25,3,6,10.23568542,0.285464926325826,24.3587211352,2,2.4588347,1.668263,1.983237,-1.1610038977,1.315690153,0
103032,105684,3,1,3,19.12783605,25.0728072743492,20.57615988,4,0.7376505,5.1593122,0,-0.234041863,0.083285191,0
103038,119570,17,4,3,22.849475335,0.160314659990089,41.77818296,9,0,5.66142081,0,-0.3052574383,0.3979814526,0
103051,186120,26,6,7,20.7054378,0.763483787725762,31.85558614,11,0.491767,5.06174497,0,-0.110641578,0.20170802433,0
103052,335265,28,28,1,84.600643,0.213811645202326,78.9478764,7,1.7211843,8.30277276,0,-0.74720661,1.6989024415,0
103057,164594,22,5,6,45.6872504,0.977169596847054,33.44120016,3,0.491767,20.2983190601,0,-1.1326629041,1.1360409116,0
103070,15420,1,1,4,86.459129,0.86731835039086,146.861335,0,1.7211843,0,0,-1.258979618,1.809617151,0
103073,159411,28,28,1,83.1541228,1.66714449975621,33.3695553,0,4.9176695,2.28182654,0,-0.0717807778,0.06908475664,0
103079,294571,28,18,2,79.8701812,0.193266290272879,73.0501465,0,0.491767,1.05341232,0.4417207,-0.5125614464,0.5057609026,0
103082,67959,1,1,2,36.4791113,0.843979620192152,11.4342041102,1,0.7376505,3.186841,7.114616,-2.82871016929,0.29645529344,0
103085,85134,17,3,3,16.4665102,22.8515884324513,7.86521801,8,4.4259024,1.5017646,0,-0.0267716219,0.0310264974,0
103088,391281,23,23,2,19.81598721,0.0148624247708675,9.490708745,0,0,3.88478557,0,-0.1761481444,0.03975895,0
103098,87792,25,11,6,17.1195523,0.317527211303317,30.289234731,0,0,8.9735644,0,-0.1058051799,0.327691845,0
103100,239126,27,27,1,80.1323392,0.143015244052187,65.2606279,0,1.7211845,0,0,-0.6105511,0.604517595,0
103104,370967,25,25,1,7.81544778,0.254595651237736,28.29572639,2,0,1.5725302,0,-0.3846471988,0.3605216957,0
103106,351790,21,21,3,32.2191201,0.0452607440414121,13.6298,1,1.9670675,11.64191213,0,-0.1430397766,0.02505141,0
103109,199375,18,8,2,11.95606603,0.2547353265505,8.3393493914,3,0.9835339,2.95472624,0.03631917,-0.062482635376,0.03083064632,0
103113,321170,28,28,1,89.375579,2.28796155448307,39.1412357,0,4.6717861,0,0,-0.0843888634,0.0807050703,0
103115,70007,26,24,4,41.616852155,34.8866373553937,29.7512328,0,4.4259025,0,0,-0.00535593855,0.00627330688,0
103119,277447,28,28,3,71.0669740628158,0.222035717119112,54.9095223017049,10,2.2129514,35.3888741586171,0,-23.2543498232,23.0537961835663,0
103121,353376,24,24,2,27.2335231,26.838328420883,0,0,1.2294174,0,5.08589326,-0.06102025654,0.08730725458,0
103128,314246,9,2,5,3.36352148,0.0959074765954513,12.09048318,1,0.2458835,0,0,-0.099783319,0.1193002401,0
103130,250636,28,28,2,75.6593425,0,0,0,0,0,75.0475702,-1.22227121206,0.77953114,0
103134,180607,8,2,7,40.050952,0.150728989590763,12.516626,7,0,29.1358136,0,-0.3887222128,0.70377448889,0
103135,150430,25,9,8,81.974424965,0.520586485188748,59.5636328,16,0.491767,47.795125235,0,-3.921430738,3.948005135,0
103146,261529,15,5,4,17.5783217,0.418844967378263,35.72804118,13,30.243671,3.94256037,0,-0.18578436292,0.596658094,0
103149,75954,28,28,1,83.06283328,0.772419433111702,52.501698862,0,4.9176694,0,0,-0.01247882782,0.01299812308,0
103152,91682,28,9,2,84.34083017,0.202017519424212,77.59476694,7,3.6882523,13.36486801,0,-2.052000365,1.97534472644,0
103153,313976,26,26,3,0.83093266,0,0,0,0,0,0,-1.1605650967,1.112576301,0
103161,346620,28,28,1,91.060861,0,0,0,0,0,0,0,0,0
103163,393284,27,27,2,24.9045735,0.133145921554836,12.6670085342,2,0.491767,2.04495231,0,-0.1329187069,0.1209618999,0
103164,206331,28,28,1,91.388554,0,0,0,0,0,84.344108,-2.900853527,2.9772299954,0
103165,392801,28,28,1,89.857758,0.657344609460604,25.9804971,0,0.2458835,0,0,-0.01852502851,0.0321428192,0
103166,213007,28,19,4,38.676985,1.76588153054795,36.1156605,0,2.4588348,0,0,-0.0099731177,0.01075210471,0
103171,79610,28,28,1,91.236409,0,0,0,0,0,80.822628,-2.443671088,1.77101576,0
103178,303679,10,1,5,24.597946,0,0,0,0,0,22.97563792,-20.934692,20.934692,0
103184,170423,28,28,1,38.48973311,0,0,0,0,0,29.79537174,-0.735060561,0.778094061,0
103189,296999,28,28,1,54.6753675,0.468726726066561,57.5870236,0,1.7211844,1.8760352,0,-0.3818595955,0.3955706393,0
103197,375402,28,28,2,86.2274007,0.255447940595796,80.3665499,0,1.2294174,29.84121186,0,-2.470383774,2.62969247,0
103198,351422,20,20,9,18.217319345,0,0,0,1.9670674,0,2.438963112,-0.20693101971,0.189735511,0
103202,74733,12,1,4,5.83291299,11.0402702280398,2.30779303,0,0.983534,0.35102021,0,-0.00568454947,0.00719138442,0
103203,66898,28,4,9,27.67122742,0.296570336792307,9.65528673,0,0,0,0,-0.12735285,0.1220874507,0
103210,164715,27,15,5,23.67572863,30.5885432003347,12.497363612,9,5.1635531,4.33543981,0,-0.4223093997,0.39745783349,0
103211,4603,24,4,6,23.6101891108058,0.204223004613663,32.8518330432565,15,0,11.2622185357749,0,-0.772747781215483,1.2288456248,0
103213,200772,21,21,2,7.712458855,0.863884463228651,11.4274445,2,0.2458835,0,0,-0.01160029634,0.0140118559,0
103216,46975,28,28,1,91.489201,0,0,0,0,0,88.061145,-0.631616739,0.436553,0
103218,131385,28,28,1,86.758731,0,0,0,0,0,85.822893,-13.15865000883,16.46580314,0
103220,221406,9,1,5,23.0226856,0.665378588705327,27.251490642,6,0.491767,4.29424418,0,-0.331336315,0.1677250433,0
103226,171881,28,15,7,69.8053621,1.51925885013684,45.8199469,14,0.491767,34.5410885,0,-0.737938376,0.808220044,146.88007
103228,62901,3,1,5,5.31094689,0.145958538974677,2.07393831,2,0.2458835,2.40365768,0,-0.1122378646,0.1663554161,0
103236,344897,24,1,2,91.496223,0,0,0,0,0,85.128574,-0.487590339,0.63323762,0
103240,187656,26,1,3,22.05131359,0.771310102876381,32.3902067,3,0.491767,6.5633532,0.10630475,-0.892375596,0.7453575816,0
103242,173151,26,26,3,34.6721251,4.67473918029856,0,0,0.983534,0,0,-0.001984112668,0.002059112641,0
103244,133887,27,27,1,33.56031454,19.1310116351274,15.70779448,13,2.9506017,0,0,-0.00583315919,0.0057838699725,0
103249,151206,27,6,3,40.4277963,0.290317597708514,14.65713885,7,0,23.7916657,0,-0.83511931784,0.1928403022,0
103254,102732,24,3,6,33.1062281,0.316749475645216,19.65899079,14,0,13.48599694,0,-0.5242114979,0.353369859,0
103259,150604,19,3,2,17.1289146,0.30585049290722,10.68634255,4,0,13.3682241,0,-0.05213681084,0.0418642578,0
103260,124488,28,7,5,47.1595204,0.292093925720116,47.0402502,8,2.9506016,15.6813755,0,-0.52241661,0.491495624,0
103261,302915,28,5,12,21.32804936,55.4151915620217,8.223772822,9,2.2129514,3.625167574,0,-0.11535914091,0.11543102177,0
103262,273312,28,28,1,90.794026,0,0,0,0,0,87.141699,-1.207884355,0.539891362,0
103265,354745,28,28,3,85.862262655,1.64825953116597,33.5267012,0,2.4588344,0,0,-0.321741469,0.31234453,0
