"acc_id","char_id","class","level","pledge_cnt","pledge_cnt_change","combat_cnt"
102319,166758,4,16,8.60068851140751,134,6.08569913306771
102322,341089,7,3,0,0,0
102329,244896,1,16,0,0,0.0242619234540905
102335,220810,3,16,0,0,0.181964425905679
102338,174164,5,15,0,0,0
102340,319740,6,16,0,0,0.117265963361438
102341,16260,0,16,2.1822642491631,34,0.610591740261279
102344,254948,3,16,0,0,0.772337896621882
102350,275689,4,16,0,0,0.0121309617270453
102362,188055,4,16,0,0,0.0849167320893169
102368,248511,4,16,0,0,0.0121309617270453
102371,378273,3,17,67.9711129371683,1059,3.89889109907235
102374,88483,7,0,0,0,0
102383,381557,4,12,0,0,0.00404365390901509
102386,214654,1,2,0,0,0
102397,17505,7,0,0,0,0
102399,208352,0,0,0,0,0
102402,316366,2,16,0.192552727867332,3,0.0363928851811358
102407,77813,5,16,0,0,0.00404365390901509
102415,226056,1,17,0,0,0.00808730781803018
102416,204899,6,17,0,0,0.953493591745758
102418,29276,4,15,2.1822642491631,34,0.129396925088483
102422,54813,7,16,0,0,0.0242619234540905
102428,331925,4,17,0,0,0.0121309617270453
102431,51086,2,17,0,0,0.00808730781803018
102433,176794,0,4,0,0,0
102434,385448,1,10,0,0,0
102435,187330,3,16,35.3655176849667,551,0.695508472350596
102437,151406,3,16,0,0,0.0646984625442415
102445,333063,7,15,0,0,0.088960385998332
102446,273257,4,16,0.256736970489776,4,0.105135001634392
102452,129293,2,16,0,0,0.141527886815528
102458,291759,1,16,0,0,0.0202182695450755
102462,150101,2,16,0,0,0.0687421164532565
102466,345092,4,17,0,0,0.0202182695450755
102468,396219,5,17,0,0,0.0970476938163622
102470,136691,1,6,0,0,0
102471,197945,3,17,0.0641842426224441,1,0.044480192999166
102474,279663,4,16,0.128368485244888,2,0.0687421164532565
102477,359164,4,12,0,0,0.440758276082645
102480,5328,3,16,0,0,0.137484232906513
102482,30361,7,16,0,0,0.00404365390901509
102483,76662,7,14,12.0666376130195,188,0.703595780168626
102488,333051,2,5,0,0,0
102490,70381,3,17,0.192552727867332,3,0.47957735360919
102496,232258,1,3,0,0,0
102498,166450,3,15,0,0,0.440758276082645
102499,21862,3,15,0,0,0.101091347725377
102500,307106,1,0,0,0,0.00404365390901509
102511,227375,1,17,0,0,0.0606548086352264
102515,172242,7,17,21.3091685506514,332,0.303274043176132
102516,279553,3,15,0,0,0.207439445532474
102521,173546,1,16,0.0641842426224441,1,0.0283055773631056
102522,128023,4,16,0,0,0
102528,216663,1,17,35.1087807144769,547,0.994738861617712
102533,83651,1,16,12.002453370397,187,0.392234429174464
102542,358833,4,16,0,0,0
102543,149737,0,0,0,0,0
102546,252649,2,15,0,0,0.088960385998332
102558,90919,4,17,0,0,0.0970476938163622
102563,103371,2,16,0,0,0.0242619234540905
102571,348956,3,17,257.186260188133,4007,4.09056029435967
102576,72703,1,1,0,0,0
102583,278421,2,16,5.84076607864241,91,0.125353271179468
102585,62803,7,16,0,0,0.0242619234540905
102586,68248,7,11,0,0,0
102592,212347,7,17,0.449289698357109,7,0.153658848542573
102594,127696,4,16,0.385105455734664,6,0.250706542358936
102595,145395,2,17,4.42871274094864,69,0.133440578997498
102599,376087,7,2,0,0,0
102608,49179,5,16,0,0,0.69146481844158
102623,54392,1,16,0,0,0.0323492312721207
102624,37179,1,17,56.6105019929957,882,0.440758276082645
102625,346948,3,14,0.770210911469329,12,1.12009213279718
102628,166757,5,16,0,0,0.0283055773631056
102629,217965,1,5,0,0,0
102634,386434,1,16,0.0641842426224441,1,0.0121309617270453
102637,249612,0,0,0,0,0
102642,376918,2,16,0,0,0.0970476938163622
102643,235713,7,16,0,0,0
102661,52175,7,16,0.706026668846885,11,0.752119627076807
102664,389578,3,13,3.65850182947931,57,1.70642194960437
102666,13558,7,16,0,0,0.0202182695450755
102669,200076,1,17,5.19892365241797,81,0.772337896621882
102671,163390,2,2,0,0,0
102680,168722,3,14,1.86134303605088,29,0.0323492312721207
102687,148523,1,17,45.5708122619353,710,2.27253349686648
102697,154425,0,0,0,0,0
102704,227977,7,17,0,0,0.133440578997498
102720,217955,5,16,0,0,0
102722,131673,2,1,0,0,0
102725,352066,0,0,0,0,0
102730,132552,1,17,6.22587153437708,97,0.307317697085147
102731,88747,1,1,0,0,0
102732,91261,6,17,107.508606392594,1675,0.980181707545258
102747,308109,1,1,0,0,0
102752,323260,4,16,0,0,0.00808730781803018
102758,39041,1,2,0,0,0.00808730781803018
102773,50302,7,1,0,0,0
102774,347929,4,12,0,0,0.735945011440747
102775,85891,4,16,0,0,0.00808730781803018
102780,78898,1,16,0,0,0.0687421164532565
102784,54649,3,16,0,0,0.169833464178634
102797,242296,1,2,0,0,0
102800,52736,2,10,0,0,0
102806,27206,7,15,0,0,0.00404365390901509
102808,23689,3,14,2.82410667538754,44,0.808730781803018
102815,144295,4,16,0,0,0.598460778534233
102820,146862,7,0,0,0,0
102821,11385,2,17,0.0641842426224441,1,0.586329816807188
102827,187172,4,17,0,0,0.291143081449087
102832,16421,3,16,0,0,0.974520592072637
102833,392528,0,16,1.41205333769377,22,0.521631354262947
102840,253505,5,15,17.1371927801926,267,0.485238469081811
102844,169445,2,16,0,0,0.0283055773631056
102847,169899,1,1,0,0,0.00808730781803018
102849,845,1,0,0,0,0
102851,187715,2,11,0,0,0.00404365390901509
102852,52889,4,13,0.0641842426224441,1,0.598460778534233
102859,342115,1,16,0,0,0
102860,354896,1,17,18.9985358162434,296,0.327535966630222
102867,39940,4,16,0,0,0.00808730781803018
102879,100451,4,16,0,0,0.0363928851811358
102881,15910,4,16,0,0,0.331579620539237
102886,266860,4,13,0.0641842426224441,1,0.177920771996664
102889,113953,7,0,0,0,0
102893,171209,3,15,0,0,0
102894,366471,3,16,0,0,0.0121309617270453
102895,371246,4,17,0.0641842426224441,1,1.3141875204299
102897,302829,4,15,0,0,0.0485238469081811
102898,202382,1,0,0,0,0
102899,60717,7,0,0,0,0
102909,358799,4,17,12.5159273113766,195,0.0768294242712867
102913,280912,6,17,0.834395154091773,13,0.521631354262947
102916,136158,4,13,0,0,0.0404365390901509
102919,96197,1,0,0,0,0
102923,200362,5,16,0.0641842426224441,1,0.0566111547262113
102926,377187,6,17,0,0,0.0768294242712867
102929,385983,7,17,3.2092121311222,50,0.23048827281386
102930,300909,0,16,0,0,0.0363928851811358
102932,9832,7,16,0,0,0.0242619234540905
102934,266336,3,16,0,0,0.00808730781803018
102949,251264,2,17,0,0,0.262837504085981
102953,277855,2,16,0,0,0.384551486747335
102973,115608,2,16,10.7829527605706,168,0.109178655543407
102981,337258,6,15,0,0,0.134249309779301
102984,321350,7,16,0,0,0.0566111547262113
103002,311515,1,17,0,0,0.254750196267951
103004,90536,1,17,2.11808000654065,33,1.45005429177281
103008,389649,4,16,0,0,0.00808730781803018
103010,242087,2,17,28.4336194817427,443,0.22240096499583
103015,219609,3,16,0,0,0.262837504085981
103020,5641,3,17,287.03193300757,4472,2.44802807651774
103028,52464,3,17,0,0,0.00404365390901509
103032,105684,4,16,0.0641842426224441,1,0.0380103467447419
103038,119570,5,17,0.577658183601997,9,0.885560206074305
103051,186120,4,16,0,0,0.0242619234540905
103052,335265,1,17,16.9446400523252,264,0.246662888449921
103057,164594,5,16,0,0,0.218357311086815
103070,15420,6,17,0.898579396714217,14,0.0566111547262113
103073,159411,6,16,0,0,0.566111547262113
103079,294571,4,17,2.56736970489776,40,0.800643473984988
103082,67959,3,16,0,0,0.0533762315989992
103085,85134,2,15,1.21950060982644,19,0.105135001634392
103088,391281,1,17,0,0,0.00404365390901509
103098,87792,1,16,0,0,0.00404365390901509
103100,239126,4,17,1.47623758031621,23,1.07965559370703
103104,370967,1,16,0,0,0.00808730781803018
103106,351790,2,17,0,0,0.634853663715369
103109,199375,3,16,0,0,0.00404365390901509
103113,321170,4,16,0,0,0.0930040399073471
103115,70007,0,15,0,0,0.00808730781803018
103119,277447,3,17,24.5825649243961,383,1.08208178605244
103121,353376,3,14,0,0,1.06752463197998
103128,314246,1,16,0,0,0.00404365390901509
103130,250636,1,1,0,0,0
103134,180607,2,17,4.10779152783642,64,0.843910570811449
103135,150430,5,17,0.513473940979553,8,2.32105734377466
103146,261529,5,16,0.706026668846885,11,0.232510099768368
103149,75954,2,16,0,0,0.0768294242712867
103152,91682,6,17,108.022080333573,1683,0.748075973167792
103153,313976,3,16,0,0,0
103161,346620,3,6,0,0,0
103163,393284,1,16,0,0,0.0161746156360604
103164,206331,7,2,0,0,0
103165,392801,2,16,0,0,0.105135001634392
103166,213007,4,16,0,0,0
103171,79610,1,6,0,0,0
103178,303679,0,0,0,0,0
103184,170423,1,3,0,0,0
103189,296999,3,16,0,0,0.703595780168626
103197,375402,4,17,0,0,0.525675008171962
103198,351422,0,5,0,0,0.00404365390901509
103202,74733,2,13,0,0,0
103203,66898,4,16,0,0,0
103210,164715,2,15,0,0,0.0768294242712867
103211,4603,1,17,0,0,0.0242619234540905
103213,200772,3,16,9.56345215074417,149,0.367972505720373
103216,46975,1,2,0,0,0
103218,131385,7,1,0,0,0
103220,221406,7,16,0.128368485244888,2,0.0525675008171962
103226,171881,4,16,0.706026668846885,11,0.149615194633558
103228,62901,2,16,0.770210911469329,12,0.125353271179468
103236,344897,1,0,0,0,0
103240,187656,3,16,1.98971152129577,31,3.02020510464337
103242,173151,3,14,0,0,0.00404365390901509
103244,133887,4,13,0,0,0.274968465813026
103249,151206,3,16,0,0,1.46784636897248
103254,102732,4,16,0,0,0.217548580305012
103259,150604,1,16,0,0,0
103260,124488,5,17,0.706026668846885,11,0.20622634935977
103261,302915,7,16,1.66879030818355,26,0.68337751062355
103262,273312,1,0,0,0,0
103265,354745,4,16,0,0,0.0121309617270453
103267,125904,7,17,8.08721457042795,126,0.279012119722041
103269,210135,7,6,0,0,0
103281,80943,2,17,0.0641842426224441,1,0.497369430808856
103303,294561,3,16,0,0,0.467042026491243
103306,179731,1,2,0,0,0
103308,119538,1,17,1.6046060655611,25,1.78729502778467
103309,364605,3,16,0,0,0.291143081449087
103318,261611,3,16,0,0,0
103333,140529,1,17,0.0641842426224441,1,0.0161746156360604
103335,108864,2,16,0,0,0.173877118087649
103351,201633,0,16,0.577658183601997,9,2.19166041868618
103353,221987,1,8,0,0,0.00404365390901509
103354,4812,1,2,0,0,0
103355,169909,1,17,7.83047759993818,122,0.685399337578058
103359,160466,4,16,0,0,0.00404365390901509
103360,234902,4,17,0,0,0.0566111547262113
103362,202003,5,17,4.87800243930575,76,4.05578487074214
103371,377131,1,14,0.962763639336661,15,0.266881157994996
103375,248385,4,17,0,0,0.0687421164532565
103377,236984,1,2,0,0,0
103382,13987,6,16,0,0,0.129396925088483
103388,285545,3,16,11.8740848851522,185,0.367972505720373
103390,214696,4,15,0,0,0.0323492312721207
103391,387152,7,17,0,0,0.133440578997498
103393,291857,2,17,0,0,0.107561193979801
103394,127257,7,0,0,0,0
103396,131859,3,16,4.55708122619353,71,0.575007585861946
103397,182317,1,17,0,0,0.088960385998332
103403,192262,3,16,0,0,0.00404365390901509
103406,259577,4,16,0.192552727867332,3,0.0404365390901509
103408,262085,3,16,0,0,1.4476280994274
103411,43189,4,16,0,0,0.00808730781803018
103412,91019,2,17,371.177475085594,5783,1.48321225382674
103413,57721,2,17,0,0,0.0283055773631056
103416,232729,1,16,0,0,0.0363928851811358
103418,87124,1,17,2.7599224327651,43,0.101091347725377
103423,274331,1,1,0,0,0
103424,144923,3,15,0,0,0.00404365390901509
103425,123114,4,16,0,0,0.0161746156360604
103431,13143,2,16,8.98579396714217,140,0.0566111547262113
103436,244983,3,17,0,0,0.00404365390901509
103444,355856,6,17,80.6795929764122,1257,0.141527886815528
103447,16483,3,17,0,0,0.299230389267117
103450,185035,1,17,0,0,3.26727235848419
103452,266232,2,17,336.710536797342,5246,0.578242508989158
103454,322283,1,16,0,0,0.376059813538403
103461,134252,1,16,0,0,0.00404365390901509
103467,354213,2,17,110.974555494206,1729,0.456932891718705
103468,81239,1,17,0,0,0.0849167320893169
103479,219308,2,16,0,0,0
103485,248218,0,1,0,0,0
103494,53179,3,16,0,0,0
103498,354437,2,15,0,0,0.101091347725377
103500,62573,4,16,0,0,0.0121309617270453
103507,124248,1,16,0,0,0.129396925088483
103512,264863,2,17,0.770210911469329,12,0.849167320893169
103513,208774,6,15,0,0,0.00808730781803018
103514,36916,2,16,0.256736970489776,4,0.0242619234540905
103518,82124,1,5,0,0,0
103519,52776,3,16,0.449289698357109,7,0.296399831530806
103532,83464,1,10,0,0,0.00404365390901509
103542,194725,4,16,0,0,0.00404365390901509
103543,338199,3,13,3.33758061636709,52,1.52445752369869
103544,288859,5,16,0.256736970489776,4,0.198139041541739
103545,52292,3,17,62.0661626159034,967,0.416496352628554
103546,298308,5,17,0,0,1.04326270852589
103547,235813,3,16,0.449289698357109,7,1.26162001961271
103554,15402,0,17,0,0,0.784468858348928
103557,20008,2,16,0,0,0.0363928851811358
103571,161606,2,17,0,0,0.0202182695450755
103582,93875,4,16,0,0,0.0121309617270453
103583,33003,7,16,0,0,0.00808730781803018
103584,1503,3,16,0,0,0.00404365390901509
103586,9087,7,0,0,0,0.00404365390901509
103587,19385,2,16,6.73934547535663,105,0.0404365390901509
103605,52211,1,17,60.7824777634545,947,0.161746156360604
103608,350000,1,16,0.641842426224441,10,0
103611,225025,2,16,0,0,0.00404365390901509
103613,55870,1,16,0,0,0.00808730781803018
103614,198172,4,16,0,0,0.586329816807188
103616,343933,5,16,45.1215225635782,703,0.101091347725377
103618,12010,7,15,2.24644849178554,35,0.671246548896505
103619,286386,5,16,1.02694788195911,16,0.0566111547262113
103623,386595,3,17,64.6977165634236,1008,1.42336617597331
103626,1895,2,17,0,0,0.780425204439912
103628,137486,0,16,0,0,0.250706542358936
103629,285410,2,14,0,0,0.00404365390901509
103630,18738,3,17,77.0210911469329,1200,0.893647513892335
103635,215662,4,17,26.3155394752021,410,0.258793850176966
103636,369800,1,16,0.577658183601997,9,0.373633621192994
103644,395037,1,15,0,0,0.0202182695450755
103652,331016,4,17,0,0,0.149615194633558
103660,347773,4,17,2.05389576391821,32,0.238979946022792
103666,77469,4,14,1.66879030818355,26,0.343710582266283
103671,40399,2,16,0,0,0.141527886815528
103673,379859,4,16,0,0,0.295186735358102
103678,142238,0,15,0,0,0.00808730781803018
103685,236440,1,16,0,0,0.0646984625442415
103689,30230,5,14,0,0,0
103691,26613,4,17,0,0,0.0768294242712867
103696,132326,1,10,0,0,0
103700,218011,1,17,0,0,0.0727857703622716
103701,143559,4,16,0,0,2.14920205264152
103703,307910,5,16,0.898579396714217,14,0.477151161263781
103706,19703,0,16,0,0,0.125353271179468
103714,103756,5,14,7.12445093109129,111,0.764250588803852
103718,281159,1,17,0,0,0.0121309617270453
103724,350073,7,17,0,0,0.0646984625442415
103725,126726,1,2,0,0,0
103726,176940,2,16,0,0,0.0242619234540905
103730,118733,4,15,0,0,0.0242619234540905
103732,23379,2,16,0,0,0.169833464178634
103736,152275,3,17,41.9764946750784,654,0.531740489035484
103744,91710,1,16,0.0641842426224441,1,0.121309617270453
103749,364356,2,17,0.256736970489776,4,0.456932891718705
103760,80322,7,15,1.41205333769377,22,0.578242508989158
103765,352795,1,10,0,0,0
103771,330808,0,16,0,0,0.0202182695450755
103779,301949,0,16,0,0,0.0970476938163622
103784,158802,1,0,0,0,0
103785,177443,7,16,0.128368485244888,2,0.044480192999166
103788,284214,1,17,12.6442957966215,197,0.622722701988324
103790,62697,0,16,0,0,0.0283055773631056
103791,181409,3,14,0.962763639336661,15,0.109178655543407
103799,97640,7,17,17.6506667211721,275,1.81155695123876
103804,95408,3,14,0,0,0.0121309617270453
103807,337974,0,15,0,0,0.00404365390901509
103810,40518,3,16,0,0,0.00404365390901509
103815,374373,1,0,0,0,0
103816,191163,3,16,0,0,0.129396925088483
103819,53526,3,0,0,0,0
103821,350871,1,17,0,0,0.0525675008171962
103824,334910,1,16,0,0,0.0323492312721207
103827,72187,1,17,0.128368485244888,2,0.0808730781803018
103829,124413,2,17,0,0,0.0808730781803018
103832,29523,5,16,0,0,0.117265963361438
103837,129222,4,16,0,0,0.00808730781803018
103841,159798,1,17,2.11808000654065,33,0.181964425905679
103843,58054,1,16,0,0,0.0323492312721207
103844,237159,4,17,13.4786909507133,210,0.351797890084313
103850,356396,1,17,0.834395154091773,13,0.153658848542573
103858,227106,3,17,13.8637964064479,216,0.044480192999166
103869,93903,1,17,0,0,0.0768294242712867
103880,262949,7,1,0,0,0
103881,354261,2,0,0,0,0
103883,93364,4,15,0,0,0.0121309617270453
103885,232870,1,16,0.128368485244888,2,0.00808730781803018
103887,256493,4,16,0,0,0.088960385998332
103892,65248,5,16,0,0,1.56085040887982
103895,132381,4,16,0,0,0.0930040399073471
103898,28097,3,17,0,0,0.198139041541739
103903,63510,3,16,3.14502788849976,49,3.41688755311775
103905,252456,7,17,0,0,0.448845583900675
103910,252397,4,14,4.04360728521398,63,2.48684715404428
103913,312080,4,16,9.69182063598906,151,0.0727857703622716
103915,47834,2,17,0,0,0.0202182695450755
103920,201108,3,16,0,0,0.0161746156360604
103938,10197,5,16,0.0641842426224441,1,0.194095387632724
103940,142174,1,2,0,0,0.00404365390901509
103943,156722,3,13,0.513473940979553,8,1.51232656197164
103946,361726,0,14,0,0,0
103952,179737,3,17,3.33758061636709,52,0.553980585535067
103953,204945,2,16,0,0,0.00808730781803018
103957,18898,3,16,0,0,0.153658848542573
103959,271424,4,17,0,0,0.630810009806354
103963,510,1,1,0,0,0
103965,103388,4,15,0,0,0.00404365390901509
103971,259603,7,2,0,0,0
103986,273463,7,16,0,0,0.00404365390901509
103989,281401,3,16,0,0,0.0646984625442415
103994,111143,3,10,0,0,0.210270003268785
104004,159803,2,11,0,0,0
104006,386059,1,1,0,0,0
104007,277792,3,17,0.449289698357109,7,0.16619417566052
104021,50407,3,17,0,0,0.113222309452423
104024,45928,1,5,0,0,0
104025,48874,7,2,0,0,0
104032,214737,1,0,0,0,0
104034,380652,3,11,0,0,0.0121309617270453
104035,31377,2,16,0,0,0.0606548086352264
104044,181954,3,16,0,0,1.42740982988233
104047,206519,1,17,0,0,0.044480192999166
104049,40434,1,14,0,0,0.137484232906513
104055,96222,1,16,0,0,0.0161746156360604
104063,15734,4,16,0,0,0.00404365390901509
104064,109405,1,15,0.256736970489776,4,0.0404365390901509
104069,3081,0,16,0.641842426224441,10,0.0768294242712867
104075,356301,2,16,0,0,0.198139041541739
104079,364085,1,16,0,0,0
104080,147809,3,15,0,0,0.0646984625442415
104082,13885,7,2,0,0,0
104086,356916,5,17,0,0,0.0808730781803018
104088,169627,3,15,0,0,0.0849167320893169
104091,13075,3,17,0,0,0.141527886815528
104098,297838,2,16,0,0,0.642940971533399
104099,149312,6,17,0,0,0.363928851811358
104100,199204,1,1,0,0,0
104101,338325,4,16,0,0,0.0161746156360604
104102,144581,4,17,201.795258804964,3144,4.10835237155933
104109,149637,2,16,0,0,0.0404365390901509
104116,392633,1,17,0,0,0.088960385998332
104120,222023,1,15,0.192552727867332,3,0.0283055773631056
104121,329308,1,17,51.5399468258226,803,0.396278083083479
104124,91041,3,17,0,0,0.0242619234540905
104125,215386,1,2,0,0,0
104129,109893,2,16,3.08084364587732,48,0.266881157994996
104136,175532,4,17,2.88829091800998,45,0.165789810269619
104137,91399,4,17,9.82018912123394,153,0.710874357204853
104138,41897,1,17,8.85742548189728,138,0.299230389267117
104141,387026,1,17,27.9843297833856,436,0.133440578997498
104143,84311,1,16,0,0,0.0404365390901509
104145,273418,5,16,0,0,0.0727857703622716
104148,393121,1,16,0,0,0.0242619234540905
104157,390022,1,13,0,0,0.0121309617270453
104159,259524,0,3,0,0,0
104162,330170,1,17,25.9946182620899,405,0.210270003268785
104165,245009,2,14,0.32092121311222,5,0.067529020280552
104177,163760,0,6,0,0,0
104179,50751,7,0,0,0,0
104183,373295,2,17,0,0,0.0404365390901509
104184,276989,6,17,64.3767953503114,1003,2.29275176641156
104186,304154,4,16,0,0,0
104189,187418,7,2,0,0,0
104191,117120,7,0,0,0,0
104194,180550,1,0,0,0,0
104196,203300,7,1,0,0,0
104197,67908,3,12,0.962763639336661,15,0.655071933260445
104215,244368,7,17,0,0,0.00404365390901509
104218,50513,7,16,0.0641842426224441,1,0.133440578997498
104221,133719,4,16,0,0,0.0606548086352264
104227,326822,5,17,0.128368485244888,2,0.0485238469081811
104230,114016,0,16,0,0,0.00808730781803018
104241,386682,4,16,14.3772703474275,224,2.39384311413693
104247,194005,7,15,0,0,0.00808730781803018
104253,215952,2,16,0,0,0.303274043176132
104276,345450,2,17,20.4105891539372,318,0.177920771996664
104277,24698,0,16,0,0,0.0242619234540905
104280,11319,1,12,0,0,0.00404365390901509
104283,190522,3,16,0,0,0.707639434077641
104289,18821,4,15,2.63155394752021,41,2.25231522732141
104291,258474,1,2,0,0,0.00404365390901509
104292,208604,7,2,0,0,0
104297,162493,1,2,0,0,0
104302,177899,2,16,12.580111553999,196,0.212291830223292
104308,395776,1,17,1.21950060982644,19,1.30610021261187
104309,381818,5,16,0,0,0.0121309617270453
104316,11940,3,17,0,0,0.0768294242712867
104318,311018,2,16,0,0,0.088960385998332
104325,339559,7,0,0,0,0
104328,282845,3,17,58.0225553306894,904,1.90617845270971
104329,151457,2,16,0.128368485244888,2,0.044480192999166
104332,187728,1,16,0,0,0.00808730781803018
104339,175855,4,16,0,0,0.970476938163622
104346,71197,0,16,2.7599224327651,43,0.0404365390901509
104347,24747,2,4,0,0,0
104355,156749,1,16,0,0,0.0323492312721207
104357,263937,7,0,0,0,0
104359,185938,3,15,0,0,0.0121309617270453
104369,56017,1,10,0,0,0
104373,322667,7,0,0,0,0
104376,365060,1,17,1.15531636720399,18,0.0242619234540905
104380,144597,3,16,0.128368485244888,2,0.212291830223292
104382,226790,0,13,2.11808000654065,33,0.254750196267951
104385,251656,2,16,0,0,0.0202182695450755
104393,287899,3,17,6.9960824458464,109,1.43590150309126
104394,265544,4,16,0,0,0
104400,60714,1,17,0,0,0.210270003268785
104407,181087,7,16,0,0,0.820861743530063
104408,155803,1,2,0,0,0
104409,190278,4,17,0,0,0.0525675008171962
104412,13429,2,16,214.439554601586,3341,0.6700334527238
104414,99979,1,6,0,0,0
104419,245819,7,3,0,0,0
104426,23384,7,6,0,0,0.00404365390901509
104427,389130,4,17,114.953978536797,1791,3.82529659792828
104429,261368,1,1,0,0,0
104431,397146,4,17,6.03331880650974,94,2.00565233887149
104433,120752,1,0,0,0,0
104439,150948,1,16,14.313086104805,223,0.0525675008171962
104449,336047,4,16,0,0,0
104451,375486,4,15,0,0,0.133440578997498
104452,79573,0,0,0,0,0
104455,47245,0,15,0,0,0.0121309617270453
104458,34804,1,16,0,0,0.266881157994996
104463,86796,3,15,0,0,0
104468,222195,5,16,0,0,0.0485238469081811
104472,262840,5,16,0.256736970489776,4,0.121309617270453
104475,207675,0,0,0,0,0
104478,340730,1,1,0,0,0
104479,111795,1,17,7.12445093109129,111,0.372016159629388
104483,20668,7,17,0,0,0.088960385998332
104486,268671,4,17,0,0,0.0772337896621882
104490,133312,4,16,0,0,0.00808730781803018
104497,268067,7,15,0,0,0
104503,226393,1,0,0,0,0
104506,392100,1,2,0,0,0
104516,288156,2,16,57.7016341175772,899,0.205013253187065
104523,278589,0,16,0,0,0.177920771996664
104528,131725,1,15,0,0,0.0121309617270453
104533,50802,1,16,0,0,0
104534,100967,2,16,51.604131068445,804,1.62150521751505
104536,274909,4,17,95.4419687795744,1487,5.41445258417121
104538,239706,1,16,0,0,0.00404365390901509
104540,202545,4,14,0,0,0.602504432443248
104542,330553,2,16,0,0,0.0242619234540905
104543,163033,1,16,0,0,0.105135001634392
104545,98491,7,16,0,0,0.986651553799682
104553,210381,4,4,0,0,0
104554,155295,4,14,0,0,0.00808730781803018
104556,304484,7,13,0,0,0.00808730781803018
104560,12505,5,2,0,0,0
104569,132644,4,17,235.106880726013,3663,3.83742755965532
104578,364954,4,16,0,0,0.00404365390901509
104584,25529,1,4,0,0,0
104585,314602,3,16,0,0,1.01091347725377
104592,246954,4,16,0,0,0.0121309617270453
104596,359069,1,17,16.3027976261008,254,1.071568285889
104599,298364,4,16,3.33758061636709,52,3.06508966303344
104603,67830,7,2,0,0,0
104606,379033,1,6,0,0,0.00404365390901509
104613,183473,1,14,0,0,0.00404365390901509
104614,361459,3,16,0,0,0.101091347725377
104616,178924,4,17,0,0,8.53210974802184
104619,265365,1,16,0.0641842426224441,1,0.153658848542573
104626,232821,1,17,6.5467927474893,102,0.0566111547262113
104628,201211,4,16,0.32092121311222,5,0.190051733723709
104633,269396,3,16,0.256736970489776,4,0.0768294242712867
104634,101341,2,12,0,0,0
104636,232197,2,16,0,0,0.259602580958769
104640,277834,7,16,0,0,0.0404365390901509
104641,168024,3,16,0,0,0.545893277717037
104642,304201,4,15,0,0,0.553980585535067
104643,353917,3,16,0,0,5.04243642454182
104647,163453,7,16,0,0,0.0242619234540905
104649,30653,3,14,32.5414110095792,507,0.642940971533399
104650,84092,2,16,2.1822642491631,34,0.846336763156859
104662,177911,1,17,0,0,0.0323492312721207
104667,198142,2,14,1.34786909507133,21,0.950258668618546
104668,44050,3,14,0,0,0
104679,182961,1,16,0,0,0
104682,104739,2,16,0,0,0.105135001634392
104684,274589,3,16,0,0,0.0121309617270453
104687,19764,1,16,0,0,0.0121309617270453
104694,12929,7,0,0,0,0
104696,143700,5,17,0.128368485244888,2,0.946215014709531
104697,122111,2,17,0,0,0.408409044810524
104699,108544,4,16,0,0,0
104701,191251,1,16,3.97942304259153,62,0.954302322527561
104706,236952,1,0,0,0,0
104712,209600,3,17,0,0,0
104716,119927,2,15,0,0,0.0485238469081811
104718,348775,3,14,1.09113212458155,17,0.376059813538403
104721,90189,1,15,14.9549285310295,233,0.234531926722875
104724,287385,0,0,0,0,0
104727,98192,7,2,0,0,0
104729,32879,3,16,0.256736970489776,4,0.0970476938163622
104731,305177,2,16,0,0,0.0485238469081811
104735,22442,5,16,0,0,0.465020199536735
104740,291093,4,16,0,0,0
104757,55621,7,2,0,0,0
104758,280963,3,15,0,0,0.00404365390901509
104762,60814,1,17,159.754579887263,2489,0.408409044810524
104763,262320,4,16,0,0,0.0606548086352264
104774,29396,1,2,0,0,0
104777,131371,0,2,0,0,0
104781,209400,1,2,0,0,0
104784,81313,2,17,0,0,0.0849167320893169
104787,21000,2,15,0,0,0
104789,234061,1,16,26.443907960447,412,1.24948905788566
104791,114313,0,16,0.256736970489776,4,0.105135001634392
104793,211835,1,16,0,0,0.173877118087649
104799,71653,4,15,11.7457163999073,183,0.202182695450755
104800,374862,1,16,0,0,0.0727857703622716
104801,243140,2,16,5.07055516717308,79,0.972903130509031
104807,375848,3,16,0.32092121311222,5,0.0404365390901509
104810,203472,5,16,0,0,0.299230389267117
104813,133378,1,5,0,0,0
104814,309544,7,16,12.002453370397,187,0.0384147121356434
104823,180974,3,17,54.1073165307204,843,0.462594007191326
104825,316878,0,16,0,0,0.0202182695450755
104826,314822,3,17,12.9652170097337,202,0.0691464818441581
104831,269883,7,0,0,0,0
104833,185733,1,17,2.95247516063243,46,0.088960385998332
104834,319695,3,17,16.4311661113457,256,0.938936437673304
104837,313777,0,16,1.28368485244888,20,0.671246548896505
104846,98053,2,17,0,0,0.109178655543407
104853,24432,4,16,0,0,0.129396925088483
104855,361082,1,11,0,0,0
104859,241809,0,4,0,0,0
104868,146610,3,16,6.41842426224441,100,0.0283055773631056
104871,32497,5,16,0.128368485244888,2,0.359885197902343
104872,204522,1,16,22.5286691604779,351,0.0614635394170294
104879,372765,4,16,0,0,0.0606548086352264
104891,355445,4,17,0.32092121311222,5,0.242619234540905
104892,181490,7,5,0,0,0
104897,39110,7,15,9.62763639336661,150,0.553980585535067
