"acc_id","survival_time","amount_spent","churn","payment","first_week"
122760,64,0.0512508585899053,0,1,1
122764,8,0.0738248603247676,1,1,1
122768,64,0.15145580233739,0,1,1
122777,64,0.101451763610747,0,1,1
122780,2,0,1,0,1
122788,64,0.628495644231522,0,1,1
122790,10,0,1,0,1
122793,22,0,1,0,1
122799,64,0,0,0,1
122800,4,0,1,0,1
122807,64,0,0,0,1
122812,64,0.0235911442548924,0,1,1
122814,11,0.0149290273101197,1,1,1
122817,9,0,1,0,1
122822,3,0,1,0,4
122834,64,0.107587429779961,0,1,1
122839,64,0.0456729802542562,0,1,1
122843,64,0.00101714252003013,0,1,1
122844,64,0.0152243267514187,0,1,1
122846,64,0,0,0,1
122853,64,0.0935114897447056,0,1,1
122864,64,0,0,0,1
122868,61,0.147354421208236,1,1,1
122869,28,0,1,0,1
122870,29,0,1,0,1
122873,54,0,1,0,1
122878,64,0.14098907769579,0,1,1
122880,64,0.271937974387411,0,1,1
122881,16,0.0433433957728969,1,1,1
122882,64,0.0519070795705699,0,1,1
122885,64,0.0986300133938895,0,1,1
122887,64,0.0458370354994224,0,1,1
122889,64,0.0615207169373064,0,1,1
122891,64,0,0,0,1
122893,64,0.0631284583399346,0,1,1
122894,64,0,0,0,1
122897,64,0,0,0,1
122901,64,0,0,0,1
122905,64,0.213403062912128,0,1,1
122918,64,0.0314657960228676,0,1,1
122921,1,7.43170260602661,1,1,4
122926,21,0.140628156156424,1,1,1
122932,58,0.122549268139114,1,1,1
122934,64,0,0,0,1
122936,3,0,1,0,2
122940,8,0,1,0,1
122952,7,0.726535058742813,1,1,1
122953,64,0.0971863272364274,0,1,1
122954,64,0,0,0,1
122955,64,0.00101714252003013,0,1,1
122956,7,0,1,0,3
122966,8,0.0410138112915376,1,1,4
122971,21,0.233909968557897,1,1,1
122972,21,0,1,0,1
122975,39,0,1,0,1
122977,64,0.0722171189221393,0,1,3
122979,29,0.101812685150113,1,1,1
122980,64,0,0,0,1
122982,64,0.147354421208236,0,1,1
122983,29,0.169370635109534,1,1,1
122985,62,0.0157164924869172,1,1,1
122986,64,0.0258879176872185,0,1,2
122989,64,0.480222513650355,0,1,1
122993,8,0.184562150811919,1,1,1
122995,64,0.258091711695388,0,1,1
122997,64,0,0,0,1
122999,64,0.0989909349332551,0,1,1
123000,64,0,0,0,1
123011,64,0,0,0,1
123014,64,0.493675043753979,0,1,1
123016,64,0,0,0,1
123017,29,0.116708901411199,1,1,1
123021,33,0.0992862343745541,1,1,1
123026,64,0,0,0,1
123027,64,0.0360921539365531,0,1,1
123028,64,0.00967925946480287,0,1,1
123030,64,0,0,0,1
123034,64,0.334180534403448,0,1,1
123037,64,0,0,0,1
123038,64,0.0256254292949527,0,1,2
123041,64,0.0839962855250689,0,1,1
123044,64,0.198900579239441,0,1,1
123045,26,0.0503649602660081,1,1,1
123048,4,0,1,0,3
123050,8,0.643654348884874,1,1,1
123054,31,0.0521367569138026,1,1,4
123057,5,0,1,0,1
123059,9,0,1,0,1
123061,64,0.0721843078731061,0,1,1
123063,64,0,0,0,1
123071,64,0.0870477130851593,0,1,1
123075,34,0.312033076306018,1,1,1
123078,8,0,1,0,2
123083,33,0.0650643102328952,1,1,1
123084,64,0.0360921539365531,0,1,1
123086,64,0,0,0,1
123091,64,0,0,0,1
123094,64,0,0,0,1
123096,2,0,1,0,2
123097,46,0.00885898323897211,1,1,1
123099,64,0,0,0,1
123100,29,0.0235255221568259,1,1,1
123101,40,0.191714959501163,1,1,1
123106,45,0.0328110490332301,1,1,1
123113,64,0.227577436094484,0,1,1
123117,8,0,1,0,1
123118,64,0.161824093831891,0,1,1
123119,64,0.168025382099171,0,1,1
123120,14,0.217963798727747,1,1,1
123123,64,0.215699836344454,0,1,1
123125,64,0,0,0,1
123127,64,0.0230661674703607,0,1,1
123129,8,0,1,0,1
123133,34,0.030383031404771,1,1,1
123135,64,0,0,0,1
123136,64,0,0,0,1
123137,26,0,1,0,1
123139,26,0,1,0,2
123142,64,0.0360921539365531,0,1,1
123144,29,0,1,0,1
123147,29,0.0202116062044697,1,1,1
123148,17,0,1,0,1
123153,29,0,1,0,1
123154,24,0.205069056457688,1,1,1
123159,35,0.0464604454310538,1,1,1
123164,64,0.0889835649781199,0,1,1
123166,64,0,0,0,1
123167,64,0.23495992212696,0,1,1
123173,64,0.114510561125973,0,1,1
123175,64,0.28381557413744,0,1,1
123180,64,0.158247689487269,0,1,1
123183,63,0.0687063366755837,1,1,4
123187,31,0,1,0,1
123199,64,0,0,0,1
123200,4,0,1,0,4
123205,64,0.00541382309048296,0,1,1
123206,1,0,1,0,4
123214,64,0.0468541780194525,0,1,1
123220,64,0.10066429843395,0,1,1
123223,1,0.0656220980664601,1,1,3
123225,64,0.0743498371092993,0,1,1
123228,64,0,0,0,1
123229,64,0.18121542381053,0,1,1
123237,64,0.0305798976989704,0,1,1
123238,17,0.297136860044931,1,1,1
123240,64,0,0,0,1
123242,29,0,1,0,1
123244,17,0,1,0,1
123246,18,0.0911490942143131,1,1,1
123248,26,0.00377327063882146,1,1,2
123252,6,0,1,0,1
123254,1,0,1,0,2
123263,64,0,0,0,1
123267,8,0,1,0,1
123270,64,0.0152243267514187,0,1,1
123271,19,0.0518086464234703,1,1,1
123272,64,0.0186038648018414,0,1,1
123274,64,0.0461323349407215,0,1,1
123278,9,0,1,0,1
123279,40,0,1,0,2
123281,64,0.122746134433314,0,1,1
123282,8,0,1,0,1
123285,7,0,1,0,1
123290,23,0,1,0,1
123292,64,0.205954954781585,0,1,1
123296,22,0.380903468226768,1,1,1
123297,64,0.0371092964565832,0,1,1
123298,13,0.454301784914103,1,1,1
123300,29,0.270920831867381,1,1,2
123304,17,0.280632902381217,1,1,1
123310,64,0.131014518789688,0,1,1
123315,64,0,0,0,1
123325,64,0.143449906373282,0,1,1
123331,44,0,1,0,1
123335,64,0,0,0,1
123336,64,0,0,0,1
123338,29,0.0335985142100276,1,1,1
123341,19,0.189943162853369,1,1,1
123343,59,0,1,0,1
123347,64,0.0304486535028375,0,1,1
123348,11,0.270494288229949,1,1,1
123350,64,0.0258551066381853,0,1,1
123355,64,0.351865689832359,0,1,2
123356,64,0.222524534543366,0,1,1
123358,64,0.180756069124064,0,1,1
123360,64,0,0,0,1
123362,59,0.0956113968828324,1,1,3
123365,64,0.29214958059188,0,1,1
123370,2,0,1,0,4
123381,64,0.0346156567300577,0,1,1
123382,64,0,0,0,1
123384,28,0,1,0,1
123388,53,0.177146853730409,1,1,1
123389,27,0,1,0,1
123391,64,0.0902631958904159,0,1,1
123394,1,0,1,0,2
123396,4,0,1,0,4
123398,23,0.217406010894182,1,1,1
123401,45,0,1,0,3
123404,64,0,0,0,1
123406,25,0.013124419613292,1,1,1
123410,64,0.0383233052708127,0,1,1
123415,64,0.0177835885760107,0,1,1
123419,30,0.0984331470996902,1,1,1
123420,56,0.263308668491671,1,1,2
123434,28,0,1,0,1
123435,64,0,0,0,1
123441,64,0.50292775958135,0,1,1
123443,64,0.048921274108546,0,1,1
123446,21,0,1,0,1
123449,8,0,1,0,4
123451,64,0.180526391780832,0,1,1
123452,1,0.729127131616438,1,1,1
123460,18,0.113001252870444,1,1,1
123465,64,0.036223398132686,0,1,1
123466,64,0.0308751971402695,0,1,1
123468,64,0,0,0,1
123474,64,0.143187417981016,0,1,1
123477,64,0.0317939065131999,0,1,1
123479,23,0.0851774832902652,1,1,1
123480,29,0.0335985142100276,1,1,1
123483,64,0.0476744542452833,0,1,1
123484,64,0.145517002462375,0,1,4
123497,29,0.335919520002209,1,1,1
123498,64,0.0152243267514187,0,1,1
123500,64,0.158707044173734,0,1,1
123508,64,0.0304486535028375,0,1,4
123510,64,0,0,0,1
123513,50,0.0980394145112914,1,1,1
123514,64,0.161331928096392,0,1,1
123515,64,0.30514275600904,0,1,1
123517,64,0,0,0,1
123521,41,0.03707648540755,1,1,2
123523,54,0.0581739899359169,1,1,1
123524,26,0,1,0,1
123525,8,0,1,0,3
123526,4,0.369124301623838,1,1,3
123531,64,0.128291201719929,0,1,1
123532,64,0.00154211930456181,0,1,1
123535,64,0.0976456819228926,0,1,1
123536,4,0,1,0,1
123540,64,0,0,0,1
123549,64,0,0,0,2
123550,64,0.00101714252003013,0,1,1
123552,64,0.00255926182459194,0,1,1
123554,64,0.462931090809843,0,1,1
123565,29,0,1,0,1
123571,64,0.0972519493344939,0,1,1
123573,2,0,1,0,1
123574,64,0,0,0,1
123577,64,0,0,0,1
123579,58,0.062045693721838,1,1,1
123580,24,0.303436581459312,1,1,1
123582,64,0.173570449385787,0,1,1
123583,64,0,0,0,1
123586,16,0,1,0,1
123587,48,0.0410138112915376,1,1,1
123588,13,0,1,0,1
123589,55,0.0545319634932283,1,1,1
123591,4,0,1,0,1
123602,64,0,0,0,1
123605,29,0.087572689869691,1,1,1
123607,64,0.529603142445366,0,1,1
123608,9,0.00728405288537707,1,1,1
123609,64,0,0,0,1
123611,64,0.0363546423288189,0,1,1
123624,64,0.224099464896961,0,1,1
123626,64,0.0213271818715995,0,1,1
123627,60,0.0162414692714489,1,1,1
123630,29,0.0335985142100276,1,1,1
123631,64,0.0899350854000836,0,1,1
123633,5,0.194897631257387,1,1,1
123643,2,3.48945506468402,1,1,2
123647,1,0,1,0,2
123657,64,0,0,0,1
123659,43,0.105060979004403,1,1,1
123668,32,0,1,0,1
123669,15,0.129931754171591,1,1,2
123670,13,0,1,0,4
123677,64,0.113854340145308,0,1,1
123682,18,0.63325324634134,1,1,1
123684,64,0,0,0,1
123689,64,0.0360921539365531,0,1,1
123691,64,0.470772931528785,0,1,1
123692,18,0.0546960187383945,1,1,3
123697,64,0.0304486535028375,0,1,1
123700,64,0,0,0,1
123704,36,0.00912147163123796,1,1,1
123707,46,0.00918709372930442,1,1,1
123711,64,0.142728063294551,0,1,1
123715,9,0,1,0,1
123717,62,0.0649330660367623,1,1,1
123721,46,0.194503898668988,1,1,1
123726,24,0.228299279173215,1,1,1
123728,2,0,1,0,1
123731,36,0,1,0,1
123732,38,0.0141087510842889,1,1,1
123733,14,0,1,0,2
123735,64,0,0,0,1
123739,64,0.236862962970888,0,1,1
123742,64,0.115823003087302,0,1,1
123747,62,0.103125127111442,1,1,1
123748,64,0.0360921539365531,0,1,1
123749,64,0.0127306870248933,0,1,1
123752,64,0.138889170557663,0,1,3
123755,1,0,1,0,4
123756,49,0.0198834957141374,1,1,1
123759,64,0.0590598882598141,0,1,1
123760,64,0.579049393338444,0,1,1
123761,3,0,1,0,1
123766,29,0,1,0,4
123774,11,0.0256910513930191,1,1,1
123779,38,0,1,0,1
123780,16,0,1,0,1
123782,64,0.466212195713166,0,1,1
123783,9,0,1,0,2
123784,50,0,1,0,1
123786,64,0,0,0,1
123787,29,0,1,0,1
123789,64,0.0874086346245249,0,1,1
123796,26,0.0913787715575457,1,1,1
123804,64,0.0765809884435589,0,1,1
123807,59,0.135903365095639,1,1,1
123816,4,0,1,0,4
123818,11,0.0384873605159789,1,1,3
123819,35,0.0278565806292123,1,1,1
123820,64,0,0,0,1
123827,17,0,1,0,3
123833,64,0.0379623837314472,0,1,1
123836,17,0,1,0,1
123841,64,0,0,0,1
123843,64,0.467294960331262,0,1,1
123845,64,0.247428120759588,0,1,1
123849,64,0,0,0,1
123860,64,0.202706660927295,0,1,1
123863,64,0,0,0,1
123865,44,0.0397341803792416,1,1,1
123866,17,0.0959395073731647,1,1,1
123875,64,0,0,0,3
123877,3,0,1,0,4
123882,4,0,1,0,1
123884,4,0.0246082867749225,1,1,1
123885,64,0.0721843078731061,0,1,1
123886,14,0.0468869890684857,1,1,1
123888,64,0,0,0,1
123890,4,0.0984331470996902,1,1,1
123891,57,0.0170945565463129,1,1,1
123896,64,0,0,0,1
123898,64,0,0,0,1
123907,64,0.0304486535028375,0,1,1
123908,58,0.244147015856265,1,1,1
123910,64,0.0856040269276972,0,1,1
123912,64,0.230694485752641,0,1,1
123913,64,0.207989239821645,0,1,1
123920,64,0.146534144982405,0,1,1
123921,64,0.123271111217845,0,1,1
123922,64,0,0,0,1
123930,17,0,1,0,4
123934,64,0.147387232257269,0,1,1
123942,64,0.269149035219586,0,1,1
123950,64,0.0660158306548589,0,1,1
123951,16,0.130161431514824,1,1,1
123952,64,0.146107601344973,0,1,1
123953,64,0.021392803969666,0,1,1
123956,64,0,0,0,2
123957,64,0,0,0,1
123960,64,0.00508571260015066,0,1,1
123965,36,0,1,0,1
123966,64,0,0,0,1
123968,29,0,1,0,1
123979,44,0,1,0,1
123981,3,0.393732588398761,1,1,1
123986,64,0.00154211930456181,0,1,1
123996,64,0,0,0,1
123997,12,0,1,0,1
124000,50,0.0123369544364945,1,1,1
124006,3,0,1,0,4
124009,64,0.324205975497346,0,1,1
124017,64,0.0199819288612371,0,1,1
124018,64,0.271708297044178,0,1,1
124020,64,0.172356440571557,0,1,1
124027,64,0,0,0,1
124028,64,0.0152243267514187,0,1,1
124030,64,0,0,0,1
124034,25,0.141973409166786,1,1,2
124035,64,0,0,0,1
124037,64,0,0,0,1
124039,64,0.0220490249503306,0,1,1
124040,2,0,1,0,1
124042,64,0,0,0,1
124048,64,0,0,0,1
124051,23,0.129373966338026,1,1,1
124052,23,0.0165039576637147,1,1,1
124053,29,0.0732342614421695,1,1,1
124058,64,0,0,0,1
124060,64,0.00357640434462208,0,1,1
124062,64,0.10279701662111,0,1,1
124065,64,0.0723811741673055,0,1,1
124072,29,0.090853794773014,1,1,1
124075,64,0.0371092964565832,0,1,1
124083,64,0.0152243267514187,0,1,1
124094,64,0.0837666081818363,0,1,1
124103,64,0.00456073581561898,0,1,1
124106,64,0,0,0,1
124111,60,0.0966285394028625,1,1,1
124117,64,0.156377459692374,0,1,1
124119,6,0.0109260793280656,1,1,1
124121,64,0,0,0,1
124122,64,0.511655498624189,0,1,1
124131,36,0,1,0,1
124143,18,0.0820276225830751,1,1,1
124150,64,0.0412106775857369,0,1,1
124151,27,0,1,0,1
124152,2,0.536460651693311,1,1,2
124153,22,0.0326469937880639,1,1,1
124161,64,0.0406200787031388,0,1,1
124166,64,0.130850463544521,0,1,1
124170,29,0,1,0,4
124173,64,0.0230661674703607,0,1,1
124177,15,0,1,0,1
124179,29,0,1,0,1
124181,64,0.286834190648497,0,1,1
124182,64,0.182002888987327,0,1,1
124187,19,0,1,0,1
124189,29,0,1,0,1
124193,64,0.214288961236025,0,1,1
124195,29,0.0671970284200551,1,1,1
124202,17,0,1,0,1
124203,32,0.0133212859074914,1,1,1
124208,64,0.0202444172535029,0,1,1
124216,29,0.144073316304913,1,1,1
124227,64,0.087146146232259,0,1,1
124229,29,0,1,0,1
124231,27,0,1,0,1
124232,10,0.492165735498451,1,1,1
124234,22,0,1,0,1
124236,64,0.143253040079082,0,1,1
124247,9,3.44516014848916,1,1,1
124250,64,0.128061524376697,0,1,1
124257,29,0.0392748256927764,1,1,1
124260,64,0,0,0,1
124263,64,0.192436802579894,0,1,1
124264,46,0.0989253128351886,1,1,1
124268,64,0.00836681750347366,0,1,1
124270,50,0.0963332399615634,1,1,1
124273,64,0.0204412835477023,0,1,1
124274,64,0.126519405072135,0,1,1
124275,40,0,1,0,1
124276,56,0.23079291889974,1,1,1
124277,64,0,0,0,1
124288,64,0,0,0,1
124290,64,0,0,0,1
124293,64,0,0,0,1
124294,64,0.090427251135582,0,1,2
124296,59,0.00807151806217459,1,1,1
124299,1,3.53046887597555,1,1,2
124301,64,0.0640471677128651,0,1,1
124304,1,1.9686629419938,1,1,1
124306,64,0,0,0,1
124307,64,0,0,0,1
124308,64,0,0,0,1
124309,32,0,1,0,1
124322,64,0.0411778665367037,0,1,1
124323,29,0.101812685150113,1,1,4
124324,52,0,1,0,1
124331,10,0,1,0,1
124335,10,0.00984331470996902,1,1,2
124337,58,0.0392092035947099,1,1,1
124338,64,0.0769090989338913,0,1,1
124342,64,0,0,0,1
124346,64,0,0,0,1
124348,38,0.00856368379767304,1,1,1
124349,21,0.00938396002350379,1,1,1
124352,64,0.0858008932218966,0,1,1
124354,64,0.175703167572947,0,1,1
124355,3,0,1,0,4
124359,64,0.0152243267514187,0,1,1
124363,18,0.0378967616333807,1,1,1
124366,9,0,1,0,1
124367,29,0.955720236239925,1,1,3
124370,64,0.061750394280539,0,1,1
124381,64,0.119038485892559,0,1,1
124383,29,0,1,0,1
124387,39,0,1,0,1
124388,64,0,0,0,1
124389,15,0,1,0,1
124390,13,0.454301784914103,1,1,1
124392,8,0,1,0,1
124395,64,0,0,0,1
124398,1,5.90598882598141,1,1,1
124400,8,0,1,0,1
124402,64,0.0545319634932283,0,1,1
124403,50,0.027955013776312,1,1,1
124405,3,0,1,0,4
124406,64,0.0162414692714489,0,1,1
124407,64,0.102764205572077,0,1,1
124409,4,0,1,0,1
124411,64,0.121171204079719,0,1,1
124414,53,0.0800917706901146,1,1,4
124415,64,0.223443243916297,0,1,1
124417,64,0.0446886487832593,0,1,1
124418,38,0.0181445101153762,1,1,2
124420,64,0,0,0,1
124421,64,0.0153883819965849,0,1,1
124440,64,0.0699859675878797,0,1,1
124449,24,0,1,0,1
124455,39,0.53176867168156,1,1,1
124462,64,0.0732014503931362,0,1,1
124467,10,0,1,0,1
124468,30,0,1,0,1
124475,64,0.090427251135582,0,1,1
124478,64,0.180460769682765,0,1,1
124480,36,0.0270691154524148,1,1,1
124482,1,0,1,0,4
124483,64,0.0270691154524148,0,1,1
124484,4,1.21811019535867,1,1,1
124485,64,0,0,0,1
124488,64,0,0,0,1
124490,30,0.570091976952372,1,1,1
124493,1,0.324829385428978,1,1,1
124497,64,0,0,0,1
124501,30,0.0324829385428978,1,1,1
124505,64,0,0,0,1
124516,26,0.113394985458843,1,1,1
124517,64,0.0304486535028375,0,1,1
124522,4,0,1,0,4
124523,64,0.088425777144555,0,1,1
124524,64,0.37909886052994,0,1,1
124538,64,0,0,0,1
124540,64,0,0,0,1
124541,64,0,0,0,1
124542,8,0,1,0,1
124543,64,0.0267738160111157,0,1,1
124544,29,0,1,0,1
124547,64,0,0,0,1
124554,29,0.0335985142100276,1,1,1
124555,29,0.0335985142100276,1,1,1
124557,8,0,1,0,1
124559,29,0.221376147827203,1,1,1
124563,64,0.0360921539365531,0,1,1
124570,64,0.0272659817466142,0,1,1
124571,7,0,1,0,1
124572,64,0.172093952179292,0,1,1
124573,9,0.251562312937775,1,1,2
124575,4,0.738248603247676,1,1,1
124580,64,0,0,0,1
124585,50,0.0259863508343182,1,1,1
124589,64,0.106143743622499,0,1,1
124590,59,0.0341563020435925,1,1,1
124594,8,0,1,0,1
124607,64,0.0612254174960073,0,1,1
124608,64,0.0471822885097848,0,1,1
124609,19,0,1,0,1
124610,16,0.246082867749225,1,1,1
124611,64,0.0192272747334728,0,1,1
124612,64,0.0152243267514187,0,1,3
124614,64,0.0591583214069138,0,1,1
124615,64,0.111262267271683,0,1,1
124618,21,0.298810223545626,1,1,1
124623,20,0.1695346903547,1,1,2
124628,52,0.101222086267515,1,1,1
124633,64,0,0,0,1
124635,64,0.0376342732411149,0,1,1
124636,64,0.180854502271164,0,1,1
124640,64,0,0,0,1
124641,64,0.259633830999949,0,1,1
124644,64,0.140201612518992,0,1,1
124645,21,0,1,0,1
124650,3,0.324829385428978,1,1,1
124651,33,0.0247723420200887,1,1,3
124652,64,0.437141606269724,0,1,1
124658,8,0.0246082867749225,1,1,1
124663,63,0,1,0,1
124665,64,0.140135990420926,0,1,1
124669,58,0,1,0,1
124670,64,0,0,0,1
124672,29,0.00111557566712982,1,1,1
124673,8,0,1,0,1
124674,7,0,1,0,1
124675,64,0.0246082867749225,0,1,1
124686,64,0.248117152789286,0,1,1
124688,64,0.141185943989989,0,1,1
124690,40,0.0369124301623838,1,1,1
124692,64,0.219932461669741,0,1,1
124695,64,0.0259207287362517,0,1,1
124709,64,0,0,0,1
124717,64,0.00101714252003013,0,1,1
124720,23,0.00426543637431991,1,1,1
124735,64,0.0513164806879718,0,1,1
124736,64,0,0,0,1
124737,64,0.105257845298602,0,1,1
124739,64,0.0798949043959152,0,1,2
124743,1,0.247395309710555,1,1,1
124744,41,0.213960850745693,1,1,1
124747,64,0,0,0,1
124754,64,0,0,0,1
124756,9,0,1,0,1
124758,64,0.0491181404027454,0,1,3
124762,14,0,1,0,1
124763,24,0,1,0,1
124765,23,0.0328110490332301,1,1,1
124773,1,0.324829385428978,1,1,1
124775,64,0.176293766455545,0,1,4
124776,64,0.00101714252003013,0,1,1
124779,22,0.016405524516615,1,1,1
124781,64,0.219998083767808,0,1,1
124783,35,0.14515608092301,1,1,1
124787,64,0.146435711835306,0,1,1
124790,64,0.0387170378592115,0,1,1
124795,64,0,0,0,1
124801,64,0.00101714252003013,0,1,1
124806,64,0.00872773904283919,0,1,1
124807,20,0,1,0,1
124810,1,0,1,0,1
124812,13,0,1,0,4
124816,4,0,1,0,1
124822,64,0,0,0,1
124824,64,0,0,0,1
124827,64,0,0,0,1
124828,17,0.00577474462984849,1,1,1
124831,27,0.0120416549951954,1,1,1
124838,8,0,1,0,1
124842,18,0.0820276225830751,1,1,1
124851,30,0.0182429432624759,1,1,1
124853,14,0,1,0,1
124854,64,0.283028108960642,0,1,1
124855,4,8.89632221277193,1,1,1
124856,21,0.0623409931631371,1,1,1
124858,64,0.215437347952189,0,1,1
124860,26,0.0378639505843475,1,1,1
124861,14,0,1,0,1
124863,57,0.031662662317067,1,1,1
124869,35,0,1,0,1
124873,10,0,1,0,1
124874,64,0,0,0,1
124875,10,0.19686629419938,1,1,1
124879,34,0.0600114086817778,1,1,1
124884,27,0.404658667726826,1,1,1
124887,64,0.234664622685661,0,1,1
124891,64,0.131178574034854,0,1,1
124896,64,0,0,0,1
124903,64,0.246476600337624,0,1,1
124906,64,0,0,0,1
124908,64,0.302681927331547,0,1,1
124909,63,0.159067965713099,1,1,1
124913,64,0.530128119229898,0,1,1
124914,64,0.109949825310354,0,1,1
124915,29,0,1,0,1
124921,64,0.135640876703373,0,1,3
124924,20,0.00328110490332301,1,1,1
124927,8,0,1,0,1
124930,21,0.218751263904545,1,1,1
124934,8,0.184562150811919,1,1,4
124936,50,0.0720530636769732,1,1,1
124937,5,0.586661556714153,1,1,1
124942,64,0.0860633816141624,0,1,2
124950,64,0,0,0,1
124951,64,0,0,0,1
124952,64,0,0,0,1
124954,64,0.0461323349407215,0,1,1
124960,64,0.478122606512228,0,1,1
124962,10,0.590598882598141,1,1,1
124964,64,0,0,0,1
124966,64,0.00967925946480287,0,1,1
124968,64,0.048921274108546,0,1,1
124970,43,0,1,0,1
124971,36,0,1,0,1
124972,64,0,0,0,1
124974,25,0,1,0,1
124975,63,0.0176195333308445,1,1,1
124978,30,0,1,0,1
124981,64,0.0138462626920231,0,1,1
124988,64,0.0651299323309617,0,1,1
124990,8,0,1,0,1
124995,1,0,1,0,2
124996,64,0.46381698913374,0,1,1
124997,46,0.00918709372930442,1,1,1
124998,29,0.01269787597586,1,1,1
124999,46,0.027101926501448,1,1,1
125001,64,0.128389634867029,0,1,1
125004,64,0.219702784326508,0,1,1
125005,8,0.0488228409614463,1,1,2
125006,64,0,0,0,1
125007,64,0,0,0,1
125008,17,0.168976902521135,1,1,2
125013,3,0,1,0,1
125019,8,0,1,0,1
125020,64,0.0402591571637733,0,1,1
125029,64,0.118775997500293,0,1,1
125034,64,0.137839216988599,0,1,1
125038,6,0,1,0,1
125041,27,0.0186694868999079,1,1,1
125045,64,0.185841781724215,0,1,1
125050,15,0.13124419613292,1,1,2
125051,64,0.290476217091186,0,1,1
125052,64,0,0,0,2
125055,64,0.0829463319560056,0,1,1
125056,64,0,0,0,1
125061,64,0,0,0,1
125064,25,0.0129931754171591,1,1,1
125065,40,0.00859649484670627,1,1,1
125071,64,0,0,0,1
125072,64,0.0306127087480036,0,1,1
125074,64,0.388679686847643,0,1,1
125088,13,0.100959597875249,1,1,1
125090,64,0.018111699066343,0,1,1
125093,16,0,1,0,1
125094,33,0.00659502085567924,1,1,1
125101,43,0.297858703123662,1,1,1
125103,8,0,1,0,3
125106,64,0.117857288127362,0,1,1
125112,64,0.114215261684674,0,1,1
125113,9,0.072742095706671,1,1,1
125114,64,0.278336128948891,0,1,1
125118,64,0,0,0,1
125120,2,0.748091917957645,1,1,2
125123,64,0,0,0,1
125132,64,0,0,0,1
125135,64,0.0314657960228676,0,1,1
125137,64,0.149454328346363,0,1,1
125140,64,0,0,0,1
125144,1,0,1,0,1
125145,2,0,1,0,4
125149,4,0,1,0,1
125150,48,0,1,0,1
125151,64,0,0,0,1
125155,64,0.0513164806879718,0,1,1
125157,31,0.0736608050796015,1,1,4
125159,64,0.463981044378906,0,1,1
125168,64,0.0304486535028375,0,1,1
125172,64,0.15034022667026,0,1,1
125175,64,0.209465737028141,0,1,1
125179,64,0.166745751186875,0,1,1
125180,64,0.0504633934131078,0,1,4
125183,64,0.135870554046606,0,1,1
125185,36,0,1,0,1
125192,64,0.0678532494007198,0,1,1
125197,64,0,0,0,1
125202,36,0,1,0,1
125207,64,0.178098374152373,0,1,1
125210,35,0,1,0,1
125211,47,0.155557183466544,1,1,1
125221,1,0,1,0,2
125222,64,0.141284377137089,0,1,1
125225,64,0,0,0,1
125226,19,0.0384217384179124,1,1,1
125228,64,0,0,0,1
125231,16,0.383987706835891,1,1,1
125233,57,0.017258611791479,1,1,1
125241,23,0.641948174335146,1,1,1
125242,12,0,1,0,2
125249,30,0.727322523919611,1,1,1
125250,23,0.288868475688557,1,1,1
125252,10,0.485603525691805,1,1,1
125254,62,0,1,0,1
125257,64,0,0,0,1
125274,13,0,1,0,1
125278,64,0.0801245817391478,0,1,1
125284,64,0.301238241174085,0,1,1
125287,64,0.292083958493814,0,1,1
125289,41,0,1,0,2
125292,17,0,1,0,1
125294,51,0.173504827287721,1,1,1
125295,64,0,0,0,1
125296,39,0,1,0,1
125298,64,0,0,0,1
125304,64,0.19899901238654,0,1,1
125308,64,0,0,0,1
125309,64,0,0,0,1
125311,64,0,0,0,1
125315,23,0.042785607939332,1,1,1
125318,3,0,1,0,4
125319,64,0.0924615361756423,0,1,1
125323,64,0.058042745739784,0,1,1
125324,64,0,0,0,1
125325,8,0,1,0,2
125327,64,0.228332090222248,0,1,1
125328,64,0.00101714252003013,0,1,1
125330,33,0.00984331470996902,1,1,1
125337,64,0.130686408299355,0,1,1
125340,37,0,1,0,1
125341,64,0,0,0,1
125342,15,0,1,0,1
125347,64,0.107193697191563,0,1,1
125349,64,0.0456729802542562,0,1,1
125350,44,0.130686408299355,1,1,1
125353,8,0,1,0,1
125356,64,0.394618486722658,0,1,1
125357,64,0.402788437931932,0,1,1
125367,64,0.0492165735498451,0,1,1
125373,19,0,1,0,1
125377,10,0.0974488156286933,1,1,1
125379,33,0.0187351089979744,1,1,1
125381,64,0.351865689832359,0,1,1
125383,61,0.108834249643224,1,1,1
125384,64,0,0,0,1
125388,50,0,1,0,1
125390,64,0,0,0,1
125393,64,0.047772887392383,0,1,1
125394,64,0.0459354686465221,0,1,1
125395,64,0,0,0,1
125403,64,0,0,0,1
125405,29,0.0849806169960658,1,1,1
125407,64,0.0564021932881225,0,1,1
125411,16,0,1,0,1
125417,61,0.0271675485995145,1,1,1
125419,15,0,1,0,1
125422,6,0.016405524516615,1,1,1
125427,64,0,0,0,1
125428,58,0.0212287487244998,1,1,1
125430,10,0,1,0,1
125432,64,0.162185015371256,0,1,1
125434,8,0,1,0,1
125437,55,0.182593487869925,1,1,1
125441,64,0,0,0,1
125442,12,0,1,0,1
125449,53,0.0371421075056164,1,1,1
125451,27,0,1,0,1
125454,64,0,0,0,1
125456,64,0.245459457817594,0,1,4
125460,64,0.101747063052046,0,1,1
125462,64,0,0,0,1
125464,64,0.129702076828358,0,1,1
125465,64,0.00511852364918389,0,1,1
125467,3,0,1,0,1
